currency,year,exchange_rate_to_one_sgd
ALL,2016,88.26663017368071
BDT,2016,55.779760519085
COP,2016,2179.511547154124
DZD,2016,78.91086557037619
EGP,2016,7.2353985157590595
NAD,2016,10.50379111561573
TWD,2016,22.716279502443555
GMD,2016,30.224113877256794
GYD,2016,142.6804844005517
KMF,2016,323.1587026251383
TMT,2016,2.448050953112348
CLP,2017,460.8622201338654
GYD,2017,143.82245746819677
KHR,2017,2868.1471037700453
KWD,2017,0.2189464568740781
MMK,2017,972.1229984590368
MZN,2017,45.75619910937566
PGK,2017,2.2563054968705067
VEF,2017,9.202902368457517
IDR,2018,10506.617131554449
INR,2018,50.619227181200195
KRW,2018,814.6755931084346
CDF,2018,1173.4640660329744
GYD,2018,148.8072433953098
JMD,2018,94.68390709564795
KYD,2018,0.605559834269319
MUR,2018,24.291924729872743
PAB,2018,0.726038627189446
PHP,2019,37.876534153784256
NGN,2019,263.4546896623879
NIO,2019,23.997058552621727
RWF,2019,659.9539151578741
SAR,2019,2.7487154530536047
SDG,2019,33.736395835728764
TND,2019,2.145843583761214
TZS,2019,1680.3896279518297
UGX,2019,2691.3062014874436
JPY,2020,77.43302845861562
BGN,2020,1.2422102267910013
IDR,2020,10462.840880234487
NZD,2020,1.1164132546962318
BMD,2020,0.7247109287465788
DZD,2020,91.81404271517222
KYD,2020,0.6001045333268329
SVC,2020,6.294506491155749
CLF,2020,0.020578864362516987
XAG,2020,0.03326488497655801
XAU,2020,0.0003941726456862314
XCD,2020,1.9709189014898334
AMD,2021,376.0111548990098
CHF,2021,0.6803289558481659
CNY,2021,4.80118774343436
OMR,2021,0.2866290045816063
PHP,2021,36.669658221415865
SGD,2021,1.0
XDR,2021,0.522419674163472
XOF,2021,412.7391746875667
ALL,2022,81.92805557843977
BTN,2022,56.975076152288246
EUR,2022,0.6896469286679016
GEL,2022,2.1153617662804813
IQD,2022,1058.7158569011833
JPY,2022,95.2392373089589
KWD,2022,0.22253254731146552
LBP,2022,1099.2533333287606
MXN,2022,14.584244242717734
NIO,2022,26.01569392215326
PEN,2022,2.7800680750888733
TOP,2022,1.690368308862943
UAH,2022,23.649760652764066
ARS,2023,191.64851428642982
BGN,2023,1.3471554148672369
MAD,2023,7.537830645045429
BTN,2023,61.322066514335
JPY,2023,103.75747042039946
UAH,2023,27.38529680431964
UGX,2023,2763.0154654763123
GHS,2023,8.649379544377764
DZD,2023,101.3344687586397
UYU,2023,28.81222554256315
TJS,2023,8.021300259504297
LSL,2023,13.706379950282995
XPF,2023,82.12737202151494
MNT,2023,2576.9231111451063
GBP,2010,0.47519561983301006
AUD,2010,0.7995991076715633
AFN,2010,32.318481922924995
BAM,2010,1.080005007792988
CVE,2010,58.998449776912
GHS,2010,1.0389506568220397
KWD,2010,0.20965140992185383
MDL,2010,8.929251344934976
XOF,2010,356.8695531731941
JPY,2011,63.4833200154233
RON,2011,2.413357278178626
SEK,2011,5.163678944338554
HKD,2011,6.195996647253135
AED,2011,2.9161788696254307
ETB,2011,13.372428936161478
FJD,2011,1.4162589437036166
MWK,2011,122.56854188832135
NAD,2011,5.643030179997471
LVL,2012,0.4331722520613963
PLN,2012,2.6029278114342564
HRK,2012,4.671981078134655
AUD,2012,0.7732336897950749
HKD,2012,6.209588850519311
KRW,2012,900.4864704501396
BIF,2012,1109.8476878640197
BZD,2012,1.5268217597922518
CUP,2012,0.7817078536199172
EGP,2012,4.835569901403137
ISK,2012,100.52959109726069
LAK,2012,6254.322886430713
LSL,2012,6.439041396256207
MAD,2012,6.7244630551354545
MDL,2012,9.508402840252753
MRO,2012,232.8601425611109
MUR,2012,23.179008369107752
NPR,2012,67.06964947486367
SYP,2012,49.96244965540332
TND,2012,1.2470993780586486
USD,2013,0.7997503867372395
HUF,2013,178.60845957056097
BHD,2013,0.2990385872953757
ISK,2013,97.45365598344455
KYD,2013,0.6471947198932605
MUR,2013,23.76504726650999
NIO,2013,19.38509982723241
OMR,2013,0.30638148488231315
TND,2013,1.2962176549879159
XAF,2013,395.11063096352234
ARS,2014,6.397353942537529
BYR,2014,8060.090543157384
KZT,2014,139.8473572656233
QAR,2014,2.8683861141916
SDG,2014,4.470876814045044
PLN,2015,2.7416157052416197
EUR,2015,0.6560782255039149
BHD,2015,0.27261468355766183
BWP,2015,7.265120663912964
GTQ,2015,5.446727806043565
SOS,2015,467.67308774459747
XOF,2015,430.3591156692211
USD,2016,0.7249397753398797
CHF,2016,0.7135774163666727
SGD,2016,1.0
BND,2016,0.9839403478661835
SAR,2016,2.712579505260842
IDR,2017,9434.403364470956
MXN,2017,13.700935279590029
BHD,2017,0.2711013976524452
COP,2017,2106.1513502198163
ETB,2017,17.183136132738333
JMD,2017,91.80930616512578
PYG,2017,3990.3358325647746
VND,2017,16194.356532702504
AED,2018,2.7202881825281446
EGP,2018,13.191255482315434
KZT,2018,253.75630513191177
LKR,2018,118.26790619067589
MGA,2018,2454.9960150446304
MKD,2018,38.3690889323476
TZS,2018,1680.7367280395458
UGX,2018,2735.78949768822
VEF,2018,36613.9851809745
VND,2018,16822.586441318294
KRW,2019,853.1204120716632
BAM,2019,1.273234999459334
BZD,2019,1.4459875009174445
CLP,2019,505.3558840800406
COP,2019,2366.4314252561794
MAD,2019,6.848515083056855
TTD,2019,4.873233712152639
TWD,2019,22.028014931016315
UZS,2019,6411.357817587117
AUD,2020,1.052657717053378
CAD,2020,0.9722372470752239
FJD,2020,1.569281185180558
GNF,2020,6975.073364242586
IQD,2020,862.8486132434236
JMD,2020,102.59445677704525
FKP,2020,0.5653894319064371
MNT,2020,2070.064667270213
SRD,2020,7.4944598264310756
TOP,2020,1.6703082580769684
VUV,2020,83.46629028114252
ALL,2021,77.0482654547506
CDF,2021,1481.6122646403799
HNL,2021,17.938687399119182
HRK,2021,4.737550798300885
JOD,2021,0.5277066304406947
JPY,2021,81.71086151631326
MAD,2021,6.689264709129225
SYP,2021,919.8902684141697
SZL,2021,11.019653549490085
TOP,2021,1.6860367271373493
TRY,2021,6.60850561680131
UGX,2021,2669.0937207680363
BZD,2022,1.4622274535068807
CLP,2022,633.5469682674983
CVE,2022,76.18430835099689
GHS,2022,6.521822837978139
IMP,2022,0.5884388371073426
MDL,2022,13.686768556326555
PYG,2022,5062.542854286408
TJS,2022,7.963617716860618
CZK,2023,16.475736266660803
AED,2023,2.732811110214019
XPD,2023,0.0010095247780440907
ALL,2023,75.61410823782515
BRL,2023,3.7290171384197195
OMR,2023,0.28669564438106176
INR,2023,61.34636993254867
PKR,2023,207.1000232677041
KYD,2023,0.6200186887791572
YER,2023,186.2397627811921
SVC,2023,6.507133230417125
SRD,2023,27.088639579683555
TRY,2010,1.10562197876725
NZD,2010,1.0180769212876863
BDT,2010,50.149073077485305
BIF,2010,888.3136879403851
COP,2010,1365.8173307949498
NAD,2010,5.135506199635328
OMR,2010,0.2816456778688762
TZS,2010,1044.2616072198387
GBP,2011,0.49640814356845775
BSD,2011,0.7920690495904049
CVE,2011,61.97203508452479
GTQ,2011,6.086834723975698
KYD,2011,0.6417132621439091
LAK,2011,6248.785956244952
LBP,2011,1174.8911884383094
PAB,2011,0.7826003113894952
BDT,2012,64.37051582497251
RWF,2012,477.58909217807764
VEF,2012,3.4346440588791003
LTL,2013,2.064939340215524
IDR,2013,8309.51804930339
MXN,2013,10.200082879019671
GTQ,2013,6.162352970914289
PGK,2013,1.7753379501717874
SYP,2013,78.55573275947603
BGN,2014,1.1588016641442644
RON,2014,2.639400269858611
AUD,2014,0.8757666038922048
MXN,2014,10.499976409189614
AFN,2014,44.24279625922783
BBD,2014,1.5502590963262595
MUR,2014,23.279284605606946
UGX,2014,2025.4822188080525
ZAR,2015,9.267981424582798
BMD,2015,0.7265477280241907
BSD,2015,0.7239185102595027
CUP,2015,0.7088018594514877
IQD,2015,816.0680838814069
LAK,2015,5760.99755430347
LKR,2015,96.82876565536407
NPR,2015,73.55135301113526
PAB,2015,0.7121143837646642
QAR,2015,2.6480422296648234
BGN,2016,1.2739980083958553
DKK,2016,4.873695405615763
MYR,2016,2.9486872067589935
BBD,2016,1.4207191793953156
HNL,2016,16.140011982705254
JMD,2016,89.54251083771673
LSL,2016,10.50379111561573
MGA,2016,2271.296046360143
MRO,2016,248.069395516078
NIO,2016,20.42468577889208
NOK,2017,5.988923140821933
SGD,2017,1.0
THB,2017,24.565884730225896
ARS,2017,11.9946933315451
BBD,2017,1.4174005180105778
BMD,2017,0.7222199092451246
BND,2017,0.9846208333675114
DJF,2017,126.23319421467369
LYD,2017,0.9896623860456668
STD,2017,15735.231134476098
TWD,2017,21.39390952332142
XOF,2017,421.2912248572561
ZMW,2017,6.868440813743764
PLN,2018,2.675642327934074
MMK,2018,1054.8987411315536
MVR,2018,11.273132351933794
PYG,2018,4165.840475435326
UZS,2018,5963.281735088099
ISK,2019,89.67188639088866
INR,2019,51.559557009273135
NZD,2019,1.1130466950891498
JOD,2019,0.5152622751911952
KZT,2019,278.7562591825708
MOP,2019,5.791506342245861
XOF,2019,429.22724350756295
SGD,2020,1.0
DJF,2020,128.15279561436438
PGK,2020,2.5033672956912265
XOF,2020,417.07269620929566
CUC,2020,0.7292871904718191
JEP,2020,0.5653894319064371
XPD,2020,0.0003366071133238422
BMD,2021,0.7442485485837583
CLP,2021,565.5095697960851
CNH,2021,4.800664565100501
ERN,2021,11.163032385589762
ETB,2021,32.95253360603748
LAK,2021,7250.161465855055
LBP,2021,1130.5650324784056
LKR,2021,147.61334850716207
NAD,2021,11.003568737604555
SDG,2021,282.7169200009593
AED,2022,2.6643801187180194
ERN,2022,10.87975552719555
HRK,2022,5.193843352937864
HUF,2022,269.9879769589902
LAK,2022,10341.786918060745
MAD,2022,7.364053004028224
MOP,2022,5.849943417202304
SSP,2022,94.47695598916519
STD,2022,16076.660842636218
UZS,2022,8015.41919574323
ZAR,2022,11.86669591057702
KGS,2023,65.18240331597262
PLN,2023,3.1495406848041707
KHR,2023,3056.3851699275915
NPR,2023,98.10937364803166
HNL,2023,18.32836248115494
PHP,2010,32.98268468559481
BHD,2010,0.27509128252000864
KES,2010,55.666226250546586
MOP,2010,5.769870636699559
PEN,2010,2.0307682148815744
RSD,2010,57.071988970801364
SAR,2010,2.7501836639546275
SYP,2010,33.35325016596389
BRL,2011,1.327226727001614
CNY,2011,5.134709326949001
INR,2011,37.009646493116755
SGD,2011,1.0
EUR,2011,0.5719859452349824
BAM,2011,1.1132252101796787
COP,2011,1442.7403506117469
IRR,2011,8308.270427373795
UGX,2011,1984.9597189952133
CZK,2012,15.64854978785771
IDR,2012,7461.484574027041
ETB,2012,14.079564580937117
HTG,2012,32.70055870744292
SAR,2012,2.996976000197473
SOS,2012,1274.3914438611405
CZK,2013,15.62439447016336
AUD,2013,0.8281247528900547
NZD,2013,0.9748970890353095
BDT,2013,61.35618018617832
JMD,2013,78.54543154486392
RWF,2013,509.1406255713472
ZMW,2013,4.273742497339298
USD,2014,0.7897104963697029
SEK,2014,5.412498067988035
BAM,2014,1.1573343944996342
BMD,2014,0.7880589044954919
CVE,2014,65.58406764524906
ETB,2014,15.380472084847552
JMD,2014,86.50907519547802
NPR,2014,76.07983804143232
PGK,2014,1.9871033458072136
VEF,2014,4.968553692734238
BDT,2015,55.542358621639075
CLP,2015,466.6152943619457
HTG,2015,36.33807716634995
LBP,2015,1068.083472734157
SZL,2015,9.142923872798768
JPY,2016,78.77762197927305
RUB,2016,48.38365331604652
IDR,2016,9395.559946784375
CVE,2016,72.19069791423465
GNF,2016,6025.925591445241
IQD,2016,825.0656687698477
MKD,2016,40.00846606347255
SYP,2016,148.80045174766406
BGN,2017,1.2511949290772046
CRC,2017,400.9671940840621
CUP,2017,0.7049014158367383
EGP,2017,12.906022159752672
GTQ,2017,5.196644037857024
LBP,2017,1067.3822950094661
NIO,2017,21.401155725031927
UZS,2017,3691.0417616663453
RUB,2018,46.486285373191464
AWG,2018,1.324097970712489
BMD,2018,0.7398567506757867
BWP,2018,7.45965655793306
ETB,2018,20.308672012863102
IQD,2018,866.0066898175603
LYD,2018,0.9932974281576359
MWK,2018,524.6072407126858
TMT,2018,2.5355999060111687
UAH,2018,19.983078295515146
BGN,2019,1.2765736607717253
RUB,2019,47.43858491299533
HKD,2019,5.7441550554692835
IDR,2019,10337.35250456848
BBD,2019,1.4413552468754551
BHD,2019,0.27443559351368807
DZD,2019,87.24447167609928
MGA,2019,2639.6553483893736
SZL,2019,10.44340263171597
PLN,2020,2.824097328161693
HRK,2020,4.792796773786003
INR,2020,53.72119584631383
BIF,2020,1381.6310615587777
BZD,2020,1.4506533416889826
EGP,2020,11.464282821443007
PEN,2020,2.5173467276230324
TWD,2020,21.13721875961315
XPF,2020,75.85827764527635
STD,2020,15541.236616951654
STN,2020,15.505960586949998
VES,2020,313950.0105088518
AOA,2021,466.0771246271938
BOB,2021,5.136955124430069
CUC,2021,0.7442476175574465
DOP,2021,42.46170378403521
KPW,2021,669.6976859689971
NZD,2021,1.052610776438461
PLN,2021,2.8729459264329504
STD,2021,15419.920649824406
VES,2021,1578469.6631581238
BND,2022,1.0000760308136223
BWP,2022,8.967118435941545
FKP,2022,0.5884188725322336
ISK,2022,98.0780716452951
KMF,2022,338.76492968354785
KPW,2022,652.7634965278637
MGA,2022,2994.6906034241815
NZD,2022,1.143742442129181
OMR,2022,0.2795910472781029
VND,2022,16973.62835767833
SDG,2023,443.12061668492606
PGK,2023,2.6653065930806044
GBP,2023,0.5998835201978492
XDR,2023,0.557432721074463
ILS,2023,2.738993177362738
HUF,2023,263.0799739697805
JOD,2023,0.5279429162543765
FJD,2023,1.6576205239971014
CHF,2010,0.7650604965290179
NOK,2010,4.4359583520144215
EUR,2010,0.5545758230761278
ARS,2010,2.8730226883916328
KZT,2010,106.61885648241152
SCR,2010,7.957950587258164
STD,2010,13181.03858693614
RUB,2011,23.21789903208405
MXN,2011,9.850137370915919
ALL,2011,78.86007904068265
BND,2011,0.9861667556320571
CUP,2011,0.7789468979536504
MUR,2011,22.04289496427373
PGK,2011,1.8075738614939922
RSD,2011,58.12564364705301
SZL,2011,5.661014348007712
GTQ,2012,6.147113911554465
JOD,2012,0.5619730071119473
LYD,2012,0.9859993920225586
SVC,2012,6.852033332536515
TTD,2012,5.024600265317133
UAH,2012,6.383322836624505
TRY,2013,1.5217283657574245
CUP,2013,0.7814003253440984
CVE,2013,65.3202087660346
GHS,2013,1.6357662093840477
BMD,2013,0.7945691073639788
DKK,2014,4.433576713113214
LVL,2014,0.41699170061668017
MYR,2014,2.5351376900177125
DZD,2014,63.27901082318844
SZL,2014,8.447232341852681
TND,2014,1.3375580891841257
UYU,2014,17.954859234765063
UZS,2014,1798.2801990149173
VND,2014,16504.393538985627
HUF,2015,203.0729016334632
INR,2015,46.631722990860425
BZD,2015,1.4232348406260436
MGA,2015,2228.036715721061
MRO,2015,221.87826704289486
NAD,2015,9.123443955977077
NGN,2015,142.15361383670194
NIO,2015,19.266308691391995
TWD,2015,22.46605624140352
INR,2016,48.59570657942954
CLP,2016,481.1873684145168
DOP,2016,32.78347117070826
HTG,2016,45.071856225551535
KYD,2016,0.5910224539773198
LKR,2016,103.65667873718156
XPF,2016,78.07974092882358
IRR,2016,22429.619841028078
CZK,2017,16.910645195365596
DOP,2017,33.761941886172785
GMD,2017,32.51434122916534
HNL,2017,16.676532506429712
KZT,2017,234.4225369351632
OMR,2017,0.27778681719790277
PEN,2017,2.3130658615075297
SDG,2017,4.771099094001688
USD,2018,0.7416100560635819
THB,2018,23.941910525224728
ANG,2018,1.312699600129385
KHR,2018,2938.8670744468727
TTD,2018,4.90847927547014
BOB,2019,4.9414451225164235
KHR,2019,2909.116615886454
OMR,2019,0.28146309256411395
QAR,2019,2.574002407630478
RSD,2019,77.04228952392913
XAF,2019,429.22724350756295
USD,2020,0.7254220032677174
HKD,2020,5.6263471285231255
KRW,2020,854.4393628843771
DOP,2020,40.79374362847588
HNL,2020,17.789109918171132
JOD,2020,0.5126359327385352
MOP,2020,5.751287015779691
RWF,2020,693.0761271318883
TMT,2020,2.555823487868183
BSD,2021,0.7442525106659608
CAD,2021,0.9330203576773483
CRC,2021,462.28121102309376
DJF,2021,132.4686473036
MGA,2021,2866.857850453883
PKR,2021,121.20789690613772
STN,2021,15.63936212981747
TTD,2021,5.052636322069178
AUD,2022,1.0458262249220225
AWG,2022,1.3059557615032187
GMD,2022,40.175980298043115
JMD,2022,111.29098921530009
LKR,2022,234.5876760433589
QAR,2022,2.6431413552824607
SAR,2022,2.723697011307463
VES,2022,4.829836437802411
WST,2022,1.9401190811031617
XAU,2022,0.0010556132827324897
XDR,2022,0.5294220706588489
XOF,2022,452.13155150776424
SGD,2023,1.0
GMD,2023,45.708365628589185
EGP,2023,22.758790528063713
IRR,2023,31405.3422308113
BHD,2023,0.28073339103760725
XPT,2023,0.0010409196951942882
NZD,2023,1.2118018763296623
MZN,2023,47.51925015316443
LTL,2010,1.909897068419417
SGD,2010,1.0
GNF,2010,4093.8209868247745
GTQ,2010,5.8112487684283245
JOD,2010,0.5113348820551262
MMK,2010,4.634211263661776
TND,2010,1.0468636188535316
TWD,2010,22.589810366119778
LTL,2011,1.9723020855902675
TRY,2011,1.334542912058278
AUD,2011,0.7711425794798635
MYR,2011,2.430787639856439
BDT,2011,57.892761636077864
BZD,2011,1.544711248206438
LKR,2011,87.52883542566472
NPR,2011,58.38961414163503
OMR,2011,0.3053548795138678
SAR,2011,2.9813596354091154
SCR,2011,9.260897326606228
GBP,2012,0.5051526373588788
GMD,2012,24.379467641126432
NIO,2012,18.530634852593295
PEN,2012,2.0619879398416363
STD,2012,15138.503309755413
RUB,2013,25.431683721274922
INR,2013,46.73825182262467
ZAR,2013,7.702121101114866
BAM,2013,1.1720376023026902
HTG,2013,33.579152244465725
LYD,2013,0.9932072277162701
XOF,2013,395.11063096352234
RUB,2014,30.259731941477984
ALL,2014,81.7666160077704
BDT,2014,60.1854900509533
BHD,2014,0.2956307176642837
BWP,2014,6.991493537252673
NAD,2014,8.426868214502637
UAH,2014,9.291785024054134
XOF,2014,390.1539768179345
LTL,2015,2.2057394255785154
CNY,2015,4.5682095086334
AFN,2015,43.76010081460477
MKD,2015,40.047873573651046
RSD,2015,78.98421465482585
TND,2015,1.424829847378053
MXN,2016,13.523435416875051
DJF,2016,125.71967181754336
VEF,2016,6.589972709160625
ZMW,2016,7.447356953997334
SEK,2017,6.1860276377988495
INR,2017,47.08643678398126
DZD,2017,80.02443415760274
GNF,2017,6559.650200674888
LKR,2017,108.22108139779057
MVR,2017,11.020673823681202
XAF,2017,421.2912248572561
GBP,2018,0.5556705275661439
RON,2018,2.9198142232077022
CHF,2018,0.7253188073217922
NOK,2018,6.031976308892289
NZD,2018,1.0717342702081465
PHP,2018,38.941685896792364
ZAR,2018,9.804094616476322
CVE,2018,69.2583020723137
DJF,2018,128.92679516892142
IRR,2018,30138.150864699957
KES,2018,73.88160100227256
LAK,2018,6082.696304792832
LSL,2018,9.661783221826584
SOS,2018,403.9622267804386
ARS,2019,34.697947815611364
CRC,2019,422.16685120532435
FJD,2019,1.5715750624479177
KES,2019,73.42884496289834
LKR,2019,128.68037019045
MDL,2019,12.686529626425237
ZAR,2020,11.91505316575841
BBD,2020,1.443993955307805
BHD,2020,0.27289366930011255
BWP,2020,8.261218735703947
GHS,2020,4.1530977053266405
GTQ,2020,5.559543686080713
HTG,2020,67.975812904594
NAD,2020,11.881697024656548
PAB,2020,0.7199223530955706
TZS,2020,1668.413029092258
XAF,2020,417.07269620929566
SBD,2020,5.983171939084112
KPW,2020,656.3530726167801
SHP,2020,0.5653894319064371
BDT,2021,63.30186085860163
BGN,2021,1.2308372270176862
CLF,2021,0.020659262765812394
DKK,2021,4.6796695990082675
EGP,2021,11.680202730414532
IMP,2021,0.5411574445479979
MKD,2021,38.76324789871579
NIO,2021,26.114038465996902
SOS,2021,432.4327004843422
BIF,2022,1481.039696815722
CHF,2022,0.6925775178682811
DJF,2022,129.11386626634942
LRD,2022,110.86903158673324
PAB,2022,0.7256875828011394
SBD,2022,5.902384787336975
USD,2022,0.7256691180372382
VUV,2022,84.74362842151606
LYD,2023,3.576804992007045
DKK,2023,5.131259701110613
PHP,2023,41.376922718603254
KRW,2023,971.7987990901491
CLP,2023,619.8009377039215
GTQ,2023,5.826270294234312
NIO,2023,27.19007373638323
RON,2010,2.326939024517678
SEK,2010,5.283528702839936
CLP,2010,366.8345109378702
HNL,2010,13.606895786936729
MKD,2010,33.90125461559513
RWF,2010,420.40236150570735
TTD,2010,4.5749597327401474
HUF,2011,159.59576936029123
IDR,2011,6937.826861934172
KRW,2011,879.8576673289077
DZD,2011,57.54284300643015
KHR,2011,3179.001074428918
MAD,2011,6.272875795789574
MMK,2011,5.025719237801866
RWF,2011,468.85714399972386
BGN,2012,1.2137013401243244
MXN,2012,10.531953671190523
AFN,2012,38.208726231817764
BHD,2012,0.2992442932252577
DJF,2012,137.828554053057
MKD,2012,38.06256310711126
UGX,2012,1976.7731056786788
HRK,2013,4.55541747662671
HKD,2013,6.202305518393122
KRW,2013,873.5254458357072
PHP,2013,33.7848469345599
SGD,2013,1.0
DZD,2013,63.33939558910484
JOD,2013,0.5613296334829216
LKR,2013,102.90250906906701
QAR,2013,2.8989255661594404
SCR,2013,9.113227070438045
PLN,2014,2.48752314863785
COP,2014,1547.5612243613423
MRO,2014,226.597334470919
IDR,2015,9580.0552865852
ILS,2015,2.822775543898867
MXN,2015,11.539319519638022
DJF,2015,126.33090833923595
GNF,2015,5298.586579695428
MAD,2015,6.900272378861918
MDL,2015,13.44089276693521
MOP,2015,5.685314161122362
CNY,2016,4.804125775347117
ZAR,2016,10.643129963351843
BHD,2016,0.2709924510833467
BOB,2016,4.8710191223827275
GHS,2016,2.8488429210643695
MVR,2016,10.859701611759187
NPR,2016,76.79850236271106
PAB,2016,0.7085441335895966
PGK,2016,2.2167011640033203
TND,2016,1.55102639343052
YER,2016,178.1965731050857
GBP,2017,0.5624215537773578
RON,2017,2.9304711203469447
BRL,2017,2.311440877577791
ILS,2017,2.602511596929117
EUR,2017,0.6421864259561808
AED,2017,2.6574930244729065
BDT,2017,57.648381379756806
CVE,2017,70.81817395662232
PKR,2017,75.46426331463893
SYP,2017,349.56339377959824
UAH,2017,19.06926904361821
XPF,2017,76.59525164154739
HRK,2018,4.65560963642218
BZD,2018,1.460085638843685
FJD,2018,1.5349326616107226
GMD,2018,35.29580561255159
PEN,2018,2.42949349747689
RSD,2018,74.16951550943776
SCR,2018,9.502011666622296
CUC,2018,0.7318808999550479
RON,2019,3.1050796485690078
SEK,2019,6.9308490311961295
AUD,2019,1.054948546168172
CAD,2019,0.9729206209158693
DJF,2019,127.69448896545775
EGP,2019,12.364865447959907
GHS,2019,3.9060353459955035
NPR,2019,81.42353878334869
VEF,2019,46.39942710961392
CZK,2020,16.814416925704275
HUF,2020,223.093871080801
BRL,2020,3.7334487145468156
MYR,2020,3.028326438219342
CRC,2020,421.0690874800498
CUP,2020,12.751970761582458
LKR,2020,133.71000185264623
LYD,2020,0.9994883311176396
TND,2020,2.0531036808312493
MRU,2020,27.376384498244125
VEF,2020,181217.3638792601
AWG,2021,1.3396961720657221
MVR,2021,11.48357063987154
PYG,2021,5043.057348463809
RUB,2021,54.84255861170158
SAR,2021,2.791171821531314
SHP,2021,0.54115733592078
TJS,2021,8.457180199101046
XAF,2021,412.73916374336414
ZWL,2021,239.6030469260064
BHD,2022,0.2737905914740467
CLF,2022,0.023392161794095805
CNY,2022,4.879249268286025
DOP,2022,39.87211890725191
FJD,2022,1.5872586112111131
GIP,2022,0.5884294473417526
JEP,2022,0.5884225600483937
MVR,2022,11.186423327122291
NGN,2022,307.2736228834421
NPR,2022,91.15438053340684
PGK,2022,2.557057824581566
